# ecldata_ym.ecl
sha256: fc10e4aa40f2d10ab976416cb1ecc0fd773b9934b4cc6f531bfd93f3c1f8be19
header: subroutines=12 timelines=1 data_end=0x00001d44

## timeline 0 [0x00001cc8, 0x00001d44)
0x00001cc8 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=0 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x00001834 t=     0 op=0x0082 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_end_subroutine args=[0xffffffff(s=-1,f=nan)]
0x00001844 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x00001854 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c8000(s=1176272896,f=10016), 0x461d8800(s=1176340480,f=10082)]
0x00001868 t=     0 op=0x0042 size=28 b08=0x00 diff=0xff pmask=0x0004  set_velocity_polar_timed args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x461c8000(s=1176272896,f=10016), 0x3e19999a(s=1041865114,f=0.15)]
0x00001884 t=     0 op=0x00ad size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_pause_during_bomb_or_transition args=[0x00000000(s=0,f=0)]
0x00001894 t=     0 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000001d(s=29,f=4.063766e-44), 0x00000001(s=1,f=1.401298e-45)]
0x000018a8 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x000018bc t=     0 op=0x0028 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_eq args=[0x00002773(s=10099,f=1.415171e-41), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000384(s=900,f=1.261169e-42)]
0x000018d8 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x000018ec t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00001900 t=     0 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000007(s=7,f=9.809089e-45)]
0x00001910 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001924 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001934 t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffffffff(s=-1,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001958 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x0000196c t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x0000197c t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffffffff(s=-1,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000019a0 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x000019b4 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x000019c4 t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffff8080(s=-32640,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000019e8 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x000019fc t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001a0c t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffff8080(s=-32640,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001a30 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001a44 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001a54 t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xff80ff80(s=-8323200,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001a78 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001a8c t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001a9c t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xff80ff80(s=-8323200,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001ac0 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001ad4 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001ae4 t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xff8080ff(s=-8355585,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001b08 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001b1c t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001b2c t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xff8080ff(s=-8355585,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001b50 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001b64 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001b74 t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffffff80(s=-128,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001b98 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8000(s=1176272896,f=10016), 0x3e490fdb(s=1044975579,f=0.1963495)]
0x00001bac t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00001bbc t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0008  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000001(s=1,f=1.401298e-45), 0xffffff80(s=-128,f=nan), 0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001be0 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xfffffd30(s=-720,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00001bf8 t=     0 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000012(s=18,f=2.522337e-44)]
0x00001c08 t=     0 op=0x008c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_effect_with_vector args=[0x0000001a(s=26,f=3.643376e-44), 0x00000040(s=64,f=8.96831e-44), 0xff8080ff(s=-8355585,f=nan), 0xc479c000(s=-998653952,f=-999), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x00001c2c t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000001(s=1,f=1.401298e-45)]
0x00001c40 t=     0 op=0x007b size=12 b08=0x00 diff=0xff pmask=0x0000  finish_spell_card args=[]
0x00001c4c t=     0 op=0x0028 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_eq args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x0000002c(s=44,f=6.165713e-44)]
0x00001c68 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0000  reset_timer args=[0x00000078(s=120,f=1.681558e-43)]
0x00001c78 t=     0 op=0x007f size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_slot args=[0xffffffff(s=-1,f=nan)]
0x00001c88 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002743(s=10051,f=1.408445e-41), 0x00000001(s=1,f=1.401298e-45)]
0x00001c9c t=     2 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002743(s=10051,f=1.408445e-41), 0x00000000(s=0,f=0)]
0x00001cb0 t=  3002 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00001cbc sub-footer
