# ecldata3.ecl
sha256: 113e52b73dfdd94408b99dd7646ac973554cef76f1b7bd6686a773da6e974ce8
header: subroutines=78 timelines=4 data_end=0x0000c440

## timeline 0 [0x0000b238, 0x0000b91c)
0x0000b238 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=19 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x000047c0 t=   130 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000006(s=6,f=8.407791e-45)]
0x000047d4 t=   130 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3e20d97c(s=1042340220,f=0.1570796)]
0x000047e8 t=   130 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000028(s=40,f=5.605194e-44), 0x41800000(s=1098907648,f=16), 0x42000000(s=1107296256,f=32), 0x000003e8(s=1000,f=1.401298e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000480c t=   130 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbe20d97c(s=-1105143428,f=-0.1570796)]
0x00004820 t=   130 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000028(s=40,f=5.605194e-44), 0xc1800000(s=-1048576000,f=-16), 0x42000000(s=1107296256,f=32), 0x000003e8(s=1000,f=1.401298e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00004844 t=   130 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00004858 t=   130 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000002(s=2,f=2.802597e-45)]
0x0000486c t=   130 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbe20d97c(s=-1105143428,f=-0.1570796)]
0x00004880 t=   130 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000028(s=40,f=5.605194e-44), 0x42000000(s=1107296256,f=32), 0x00000000(s=0,f=0), 0x0000076c(s=1900,f=2.662467e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000048a4 t=   130 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3e20d97c(s=1042340220,f=0.1570796)]
0x000048b8 t=   130 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000028(s=40,f=5.605194e-44), 0xc2000000(s=-1040187392,f=-32), 0x00000000(s=0,f=0), 0x0000076c(s=1900,f=2.662467e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000048dc t=   130 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000008(s=8,f=1.121039e-44)]
0x000048f0 t=   130 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00004904 t=   130 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbe20d97c(s=-1105143428,f=-0.1570796)]
0x00004918 t=   130 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000028(s=40,f=5.605194e-44), 0x41800000(s=1098907648,f=16), 0xc2000000(s=-1040187392,f=-32), 0x000005dc(s=1500,f=2.101948e-42), 0x00000001(s=1,f=1.401298e-45), 0x00000064(s=100,f=1.401298e-43)]
0x0000493c t=   130 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3e20d97c(s=1042340220,f=0.1570796)]
0x00004950 t=   130 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000028(s=40,f=5.605194e-44), 0xc1800000(s=-1048576000,f=-16), 0xc2000000(s=-1040187392,f=-32), 0x000005dc(s=1500,f=2.101948e-42), 0x00000001(s=1,f=1.401298e-45), 0x00000064(s=100,f=1.401298e-43)]
0x00004974 t=   140 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00004988 t=   140 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000006(s=6,f=8.407791e-45)]
0x0000499c t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3e20d97c(s=1042340220,f=0.1570796)]
0x000049b0 t=   140 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x0000002a(s=42,f=5.885454e-44), 0x42000000(s=1107296256,f=32), 0x42800000(s=1115684864,f=64), 0x00000384(s=900,f=1.261169e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000049d4 t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbe20d97c(s=-1105143428,f=-0.1570796)]
0x000049e8 t=   140 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x0000002a(s=42,f=5.885454e-44), 0xc2000000(s=-1040187392,f=-32), 0x42800000(s=1115684864,f=64), 0x00000384(s=900,f=1.261169e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00004a0c t=   140 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00004a20 t=   140 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000002(s=2,f=2.802597e-45)]
0x00004a34 t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbe20d97c(s=-1105143428,f=-0.1570796)]
0x00004a48 t=   140 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x0000002a(s=42,f=5.885454e-44), 0x42800000(s=1115684864,f=64), 0x00000000(s=0,f=0), 0x00000640(s=1600,f=2.242078e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00004a6c t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3e20d97c(s=1042340220,f=0.1570796)]
0x00004a80 t=   140 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x0000002a(s=42,f=5.885454e-44), 0xc2800000(s=-1031798784,f=-64), 0x00000000(s=0,f=0), 0x00000640(s=1600,f=2.242078e-42), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00004aa4 t=   140 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000008(s=8,f=1.121039e-44)]
0x00004ab8 t=   140 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00004acc t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbe20d97c(s=-1105143428,f=-0.1570796)]
0x00004ae0 t=   140 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x0000002a(s=42,f=5.885454e-44), 0x42000000(s=1107296256,f=32), 0xc2800000(s=-1031798784,f=-64), 0x00000640(s=1600,f=2.242078e-42), 0x00000001(s=1,f=1.401298e-45), 0x00000064(s=100,f=1.401298e-43)]
0x00004b04 t=   140 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3e20d97c(s=1042340220,f=0.1570796)]
0x00004b18 t=   140 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x0000002a(s=42,f=5.885454e-44), 0xc2000000(s=-1040187392,f=-32), 0xc2800000(s=-1031798784,f=-64), 0x00000640(s=1600,f=2.242078e-42), 0x00000001(s=1,f=1.401298e-45), 0x00000064(s=100,f=1.401298e-43)]
0x00004b3c t=   340 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00004b54 t=   440 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00004b6c t=   540 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00004b84 t=   640 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00004b9c t=   740 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00004bb4 t=   800 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000082(s=130,f=1.821688e-43), 0xfffffbec(s=-1044,f=nan)]
0x00004bc8 sub-footer

## sub 39 [0x00004bd4, 0x00004f58)
0x00004bd4 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000002(s=2,f=2.802597e-45)]
0x00004be8 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00004bfc t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00004c10 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00004c24 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00004c38 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x0000002d(s=45,f=6.305843e-44)]
0x00004c4c t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000014(s=20,f=2.802597e-44)]
0x00004c60 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000012(s=18,f=2.522337e-44)]
0x00004c74 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x0000000f(s=15,f=2.101948e-44)]
0x00004c88 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x40000000(s=1073741824,f=2)]
0x00004c9c t=     0 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x40000000(s=1073741824,f=2)]
0x00004cb0 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x40000000(s=1073741824,f=2)]
0x00004cc4 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x40200000(s=1075838976,f=2.5)]
0x00004cd8 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x40000000(s=1073741824,f=2)]
0x00004cec t=     0 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x40333333(s=1077097267,f=2.8)]
0x00004d00 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x40333333(s=1077097267,f=2.8)]
0x00004d14 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x40400000(s=1077936128,f=3)]
0x00004d28 t=     0 op=0x0063 size=44 b08=0x00 diff=0x3f pmask=0x0052  fire mode=3 type=3 color=$i16(10002) count=(4,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00004d54 t=     0 op=0x0063 size=44 b08=0x00 diff=0x5f pmask=0x0052  fire mode=3 type=3 color=$i16(10001) count=(4,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00004d80 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x00004d90 t=     0 op=0x0063 size=44 b08=0x00 diff=0x3f pmask=0x0052  fire mode=3 type=3 color=$i16(10002) count=(4,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00004dbc t=     0 op=0x0063 size=44 b08=0x00 diff=0x5f pmask=0x0052  fire mode=3 type=3 color=$i16(10001) count=(4,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00004de8 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x00004df8 t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff30(s=-208,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00004e10 t=     0 op=0x0063 size=44 b08=0x00 diff=0x3f pmask=0x0052  fire mode=3 type=3 color=$i16(10002) count=(4,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00004e3c t=     0 op=0x0063 size=44 b08=0x00 diff=0x5f pmask=0x0052  fire mode=3 type=3 color=$i16(10001) count=(4,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00004e68 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00004e7c t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x00004e8c t=     0 op=0x0063 size=44 b08=0x00 diff=0x3f pmask=0x0052  fire mode=3 type=3 color=$i16(10002) count=(4,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00004eb8 t=     0 op=0x0063 size=44 b08=0x00 diff=0x5f pmask=0x0052  fire mode=3 type=3 color=$i16(10001) count=(4,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00004ee4 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00004ef8 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x3f75c28f(s=1064682127,f=0.96)]
0x00004f0c t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00004f1c t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x00004f2c t=     0 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0xfffffee4(s=-284,f=nan)]
0x00004f40 t=     0 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x00004f4c sub-footer

## sub 40 [0x00004f58, 0x00004fe8)
0x00004f58 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000035(s=53,f=7.426882e-44)]
0x00004f68 t=     0 op=0x0053 size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_flag args=[0x00000001(s=1,f=1.401298e-45)]
0x00004f78 t=     0 op=0x00ae size=16 b08=0x00 diff=0xff pmask=0x0000  replace_enemy_effect args=[0x00000001(s=1,f=1.401298e-45)]
0x00004f88 t=     0 op=0x0091 size=16 b08=0x00 diff=0xff pmask=0x0000  enable_enemy_animation_script_refresh args=[0x00000001(s=1,f=1.401298e-45)]
0x00004f98 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00004fac t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x00004fbc t=    60 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000027(s=39,f=5.465064e-44)]
0x00004fd0 t=   680 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00004fdc sub-footer

## sub 41 [0x00004fe8, 0x0000536c)
0x00004fe8 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000002(s=2,f=2.802597e-45)]
0x00004ffc t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00005010 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00005024 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00005038 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x0000504c t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x0000002d(s=45,f=6.305843e-44)]
0x00005060 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000014(s=20,f=2.802597e-44)]
0x00005074 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x00000012(s=18,f=2.522337e-44)]
0x00005088 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002717(s=10007,f=1.402279e-41), 0x0000000f(s=15,f=2.101948e-44)]
0x0000509c t=     0 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x3fe66666(s=1072064102,f=1.8)]
0x000050b0 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x3fe66666(s=1072064102,f=1.8)]
0x000050c4 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x40000000(s=1073741824,f=2)]
0x000050d8 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c9c00(s=1176280064,f=10023), 0x40400000(s=1077936128,f=3)]
0x000050ec t=     0 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x40000000(s=1073741824,f=2)]
0x00005100 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x40200000(s=1075838976,f=2.5)]
0x00005114 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x40333333(s=1077097267,f=2.8)]
0x00005128 t=     0 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c9800(s=1176279040,f=10022), 0x40666666(s=1080452710,f=3.6)]
0x0000513c t=     0 op=0x0063 size=44 b08=0x00 diff=0x3f pmask=0x0052  fire mode=3 type=3 color=$i16(10002) count=(8,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00005168 t=     0 op=0x0063 size=44 b08=0x00 diff=0x5f pmask=0x0052  fire mode=3 type=3 color=$i16(10001) count=(8,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00005194 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x000051a4 t=     0 op=0x0063 size=44 b08=0x00 diff=0x3f pmask=0x0052  fire mode=3 type=3 color=$i16(10002) count=(8,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x000051d0 t=     0 op=0x0063 size=44 b08=0x00 diff=0x5f pmask=0x0052  fire mode=3 type=3 color=$i16(10001) count=(8,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x000051fc t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x0000520c t=     0 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff30(s=-208,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00005224 t=     0 op=0x0063 size=44 b08=0x00 diff=0x3f pmask=0x0052  fire mode=3 type=3 color=$i16(10002) count=(8,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x00005250 t=     0 op=0x0063 size=44 b08=0x00 diff=0x5f pmask=0x0052  fire mode=3 type=3 color=$i16(10001) count=(8,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x0000527c t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x00005290 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x000052a0 t=     0 op=0x0063 size=44 b08=0x00 diff=0x3f pmask=0x0052  fire mode=3 type=3 color=$i16(10002) count=(8,1) speed=($f(10022),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x000052cc t=     0 op=0x0063 size=44 b08=0x00 diff=0x5f pmask=0x0052  fire mode=3 type=3 color=$i16(10001) count=(8,1) speed=($f(10023),0.5) angle=($f(10016),0.2617994) flags=0x00000202
0x000052f8 t=     0 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0003  add_float args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x0000530c t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x3f75c28f(s=1064682127,f=0.96)]
0x00005320 t=     0 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00005330 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002717(s=10007,f=1.402279e-41)]
0x00005340 t=     0 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0xfffffee4(s=-284,f=nan)]
0x00005354 t=     0 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x00005360 sub-footer

## sub 42 [0x0000536c, 0x000053fc)
0x0000536c t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000035(s=53,f=7.426882e-44)]
0x0000537c t=     0 op=0x0053 size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_flag args=[0x00000001(s=1,f=1.401298e-45)]
0x0000538c t=     0 op=0x00ae size=16 b08=0x00 diff=0xff pmask=0x0000  replace_enemy_effect args=[0x00000001(s=1,f=1.401298e-45)]
0x0000539c t=     0 op=0x0091 size=16 b08=0x00 diff=0xff pmask=0x0000  enable_enemy_animation_script_refresh args=[0x00000001(s=1,f=1.401298e-45)]
0x000053ac t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x000053c0 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x000053d0 t=    60 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000029(s=41,f=5.745324e-44)]
0x000053e4 t=   580 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x000053f0 sub-footer

## sub 43 [0x000053fc, 0x00005598)
0x000053fc t=     0 op=0x0032 size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_ge args=[0x00002772(s=10098,f=1.415031e-41), 0x00000002(s=2,f=2.802597e-45), 0x00000000(s=0,f=0), 0x00000028(s=40,f=5.605194e-44)]
0x00005418 t=     0 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00005424 t=     0 op=0x003b size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_sequence_mode args=[0x00000000(s=0,f=0)]
0x00005434 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000008(s=8,f=1.121039e-44)]
0x00005444 t=     0 op=0x0094 size=16 b08=0x00 diff=0xff pmask=0x0000  start_spell_phase args=[0x00000000(s=0,f=0)]
