# ecldata_yk.ecl
sha256: 86037d70bb2dc44357f65eb5ee917b5a07834849fb2f528ef9930ceea71cff7a
header: subroutines=20 timelines=1 data_end=0x00005f88

## timeline 0 [0x00005ee0, 0x00005f88)
0x00005ee0 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=0 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x000017a4 t=  1780 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000006(s=6,f=8.407791e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x000017cc t=  2610 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40490fdb(s=1078530011,f=3.141593)]
0x000017e0 t=  2610 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3c8efa35(s=1016003125,f=0.01745329)]
0x000017f4 t=  2610 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00001808 t=  2610 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3f490fdb(s=1061752795,f=0.7853982)]
0x0000181c t=  2610 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3c2b92a6(s=1009488550,f=0.01047198)]
0x00001830 t=  2610 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x00001844 t=  2610 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00001858 t=  2610 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000004(s=4,f=5.605194e-45)]
0x0000186c t=  2610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000008(s=8,f=1.121039e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00001894 t=  2610 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x000018a8 t=  2610 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3c8efa35(s=1016003125,f=0.01745329)]
0x000018bc t=  2610 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x000018d0 t=  2610 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3f490fdb(s=1061752795,f=0.7853982)]
0x000018e4 t=  2610 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3c2b92a6(s=1009488550,f=0.01047198)]
0x000018f8 t=  2610 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x0000190c t=  2610 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00001920 t=  2610 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00001934 t=  2610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000008(s=8,f=1.121039e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x0000195c t=  2630 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40490fdb(s=1078530011,f=3.141593)]
0x00001970 t=  2630 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd00adfd(s=-1124028931,f=-0.03141593)]
0x00001984 t=  2630 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43500000(s=1129316352,f=208)]
0x00001998 t=  2630 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0xbf490fdb(s=-1085730853,f=-0.7853982)]
0x000019ac t=  2630 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0xbc2b92a6(s=-1137995098,f=-0.01047198)]
0x000019c0 t=  2630 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x000019d4 t=  2630 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x000019e8 t=  2630 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000004(s=4,f=5.605194e-45)]
0x000019fc t=  2630 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000008(s=8,f=1.121039e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00001a24 t=  2630 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x00001a38 t=  2630 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd00adfd(s=-1124028931,f=-0.03141593)]
0x00001a4c t=  2630 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43500000(s=1129316352,f=208)]
0x00001a60 t=  2630 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0xbf490fdb(s=-1085730853,f=-0.7853982)]
0x00001a74 t=  2630 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0xbc2b92a6(s=-1137995098,f=-0.01047198)]
0x00001a88 t=  2630 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x00001a9c t=  2630 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00001ab0 t=  2630 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00001ac4 t=  2630 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000008(s=8,f=1.121039e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00001aec t=  2650 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40490fdb(s=1078530011,f=3.141593)]
0x00001b00 t=  2650 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3cd67750(s=1020688208,f=0.02617994)]
0x00001b14 t=  2650 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43400000(s=1128267776,f=192)]
0x00001b28 t=  2650 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3f490fdb(s=1061752795,f=0.7853982)]
0x00001b3c t=  2650 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3c2b92a6(s=1009488550,f=0.01047198)]
0x00001b50 t=  2650 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x00001b64 t=  2650 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00001b78 t=  2650 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000004(s=4,f=5.605194e-45)]
0x00001b8c t=  2650 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000008(s=8,f=1.121039e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00001bb4 t=  2650 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x00001bc8 t=  2650 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3cd67750(s=1020688208,f=0.02617994)]
0x00001bdc t=  2650 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43400000(s=1128267776,f=192)]
0x00001bf0 t=  2650 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3f490fdb(s=1061752795,f=0.7853982)]
0x00001c04 t=  2650 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3c2b92a6(s=1009488550,f=0.01047198)]
0x00001c18 t=  2650 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x00001c2c t=  2650 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00001c40 t=  2650 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00001c54 t=  2650 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000008(s=8,f=1.121039e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00001c7c t=  3540 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x40490fdb(s=1078530011,f=3.141593)]
0x00001c90 t=  3540 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd00adfd(s=-1124028931,f=-0.03141593)]
0x00001ca4 t=  3540 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00001cb8 t=  3540 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x00001ccc t=  3540 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0xbb930ffc(s=-1147990020,f=-0.004487989)]
0x00001ce0 t=  3540 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x00001cf4 t=  3540 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00001d08 t=  3540 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000004(s=4,f=5.605194e-45)]
0x00001d1c t=  3540 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000009(s=9,f=1.261169e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00001d44 t=  3540 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x00000000(s=0,f=0)]
0x00001d58 t=  3540 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd00adfd(s=-1124028931,f=-0.03141593)]
0x00001d6c t=  3540 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00001d80 t=  3540 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x00001d94 t=  3540 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0xbb930ffc(s=-1147990020,f=-0.004487989)]
0x00001da8 t=  3540 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x00001dbc t=  3540 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00001dd0 t=  3540 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00001de4 t=  3540 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x00000009(s=9,f=1.261169e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00001e0c t=  4430 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00001e18 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x00001e2c t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d00adfd(s=1023454717,f=0.03141593)]
0x00001e40 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00001e54 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00001e68 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3b930ffc(s=999493628,f=0.004487989)]
0x00001e7c t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x000001e0(s=480,f=6.726233e-43)]
0x00001e90 t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00001ea4 t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000002(s=2,f=2.802597e-45)]
0x00001eb8 t=  4430 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000a(s=10,f=1.401298e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00001ee0 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00001ef4 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d00adfd(s=1023454717,f=0.03141593)]
0x00001f08 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00001f1c t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00001f30 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3b930ffc(s=999493628,f=0.004487989)]
0x00001f44 t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x000001e0(s=480,f=6.726233e-43)]
0x00001f58 t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00001f6c t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000004(s=4,f=5.605194e-45)]
0x00001f80 t=  4430 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000a(s=10,f=1.401298e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00001fa8 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x00001fbc t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd00adfd(s=-1124028931,f=-0.03141593)]
0x00001fd0 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00001fe4 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0xbfc4090f(s=-1077671665,f=-1.531526)]
0x00001ff8 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3b930ffc(s=999493628,f=0.004487989)]
0x0000200c t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x00002020 t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00002034 t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00002048 t=  4430 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000b(s=11,f=1.541428e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00002070 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00002084 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd00adfd(s=-1124028931,f=-0.03141593)]
0x00002098 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x000020ac t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0xbfc4090f(s=-1077671665,f=-1.531526)]
0x000020c0 t=  4430 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3b930ffc(s=999493628,f=0.004487989)]
0x000020d4 t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x00000208(s=520,f=7.286752e-43)]
0x000020e8 t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x000020fc t=  4430 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000006(s=6,f=8.407791e-45)]
0x00002110 t=  4430 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000b(s=11,f=1.541428e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00002138 t=  5120 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00002144 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0xbfc90fdb(s=-1077342245,f=-1.570796)]
0x00002158 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d00adfd(s=1023454717,f=0.03141593)]
0x0000216c t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00002180 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc4090f(s=1069811983,f=1.531526)]
0x00002194 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3b930ffc(s=999493628,f=0.004487989)]
0x000021a8 t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x000001e0(s=480,f=6.726233e-43)]
0x000021bc t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x000021d0 t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000002(s=2,f=2.802597e-45)]
0x000021e4 t=  5120 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000c(s=12,f=1.681558e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x0000220c t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00002220 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d00adfd(s=1023454717,f=0.03141593)]
0x00002234 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43600000(s=1130364928,f=224)]
0x00002248 t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc4090f(s=1069811983,f=1.531526)]
0x0000225c t=  5120 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c9000(s=1176276992,f=10020), 0x3b930ffc(s=999493628,f=0.004487989)]
0x00002270 t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x000001e0(s=480,f=6.726233e-43)]
0x00002284 t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002711(s=10001,f=1.401439e-41), 0x00000003(s=3,f=4.203895e-45)]
0x00002298 t=  5120 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002712(s=10002,f=1.401579e-41), 0x00000004(s=4,f=5.605194e-45)]
0x000022ac t=  5120 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000000c(s=12,f=1.681558e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000000f0(s=240,f=3.363116e-43), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
