# ecldata4bsp.ecl
sha256: 007da9d02374f01292eada9a065c21b54cebbb81a5bff7a1660753498df65b51
header: subroutines=72 timelines=1 data_end=0x0000c448

## timeline 0 [0x0000c3cc, 0x0000c448)
0x0000c3cc t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=0 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x000065c0 t=     0 op=0x0086 size=20 b08=0x00 diff=0xff pmask=0x0000  set_timeout_phase_transition args=[0x00000bb8(s=3000,f=4.203895e-42), 0x0000002e(s=46,f=6.445973e-44)]
0x000065d4 t=     0 op=0x0099 size=12 b08=0x00 diff=0xff pmask=0x0000  copy_enemy_end_to_timeout_subroutine args=[]
0x000065e0 t=     0 op=0x0084 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current args=[0x00000000(s=0,f=0)]
0x000065f0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002737(s=10039,f=1.406764e-41), 0x00000000(s=0,f=0)]
0x00006604 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x0000  move_to args=[0x0000005a(s=90,f=1.261169e-43), 0x00000004(s=4,f=5.605194e-45), 0x43400000(s=1128267776,f=192), 0x43200000(s=1126170624,f=160)]
0x00006620 t=     0 op=0x007a size=244 b08=0x00 diff=0xf1 pmask=0x0000  start_spell_card id=89 score=22000000 field_00=0 name='恋符「マスタースパーク」' owner='霧雨魔理沙'
0x00006714 t=     0 op=0x007a size=244 b08=0x00 diff=0xf2 pmask=0x0000  start_spell_card id=90 score=22000000 field_00=0 name='恋符「マスタースパーク」' owner='霧雨魔理沙'
0x00006808 t=     0 op=0x007a size=244 b08=0x00 diff=0xf4 pmask=0x0000  start_spell_card id=91 score=22000000 field_00=0 name='恋心「ダブルスパーク」' owner='霧雨魔理沙'
0x000068fc t=     0 op=0x007a size=244 b08=0x00 diff=0xf8 pmask=0x0000  start_spell_card id=92 score=22000000 field_00=0 name='恋心「ダブルスパーク」' owner='霧雨魔理沙'
0x000069f0 t=    90 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000004(s=4,f=5.605194e-45)]
0x00006a00 t=    90 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000012c(s=300,f=4.203895e-43)]
0x00006a10 t=    90 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x0000000d(s=13,f=1.821688e-44)]
0x00006a20 t=    90 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x00000050(s=80,f=1.121039e-43), 0x00000000(s=0,f=0), 0x3f800000(s=1065353216,f=1)]
0x00006a38 t=    90 op=0x0034 size=16 b08=0x00 diff=0xff pmask=0x0000  call_subroutine args=[0x0000003b(s=59,f=8.267661e-44)]
0x00006a48 t=   120 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00006a54 t=   150 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000013(s=19,f=2.662467e-44)]
0x00006a64 t=   150 op=0x0007 size=20 b08=0x00 diff=0xf3 pmask=0x0001  set_float args=[0x461db800(s=1176352768,f=10094), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00006a78 t=   150 op=0x0007 size=20 b08=0x00 diff=0xfc pmask=0x0001  set_float args=[0x461db800(s=1176352768,f=10094), 0x3fafeddf(s=1068494303,f=1.374447)]
0x00006a8c t=   150 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x00006aa0 t=   150 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x00006ab4 t=   150 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x00006ac8 t=   150 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x00006adc t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002a(s=42,f=5.885454e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006b04 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002b(s=43,f=6.025583e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006b2c t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002c(s=44,f=6.165713e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006b54 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002d(s=45,f=6.305843e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006b7c t=   150 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000a(s=10,f=1.401298e-44), 0x00000000(s=0,f=0)]
0x00006b90 t=   150 op=0x002c size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_lt args=[0x00002738(s=10040,f=1.406904e-41), 0x00000002(s=2,f=2.802597e-45), 0x00000096(s=150,f=2.101948e-43), 0x00000134(s=308,f=4.315999e-43)]
0x00006bac t=   150 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461db800(s=1176352768,f=10094), 0x3fe231d6(s=1071788502,f=1.767146)]
0x00006bc0 t=   150 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461db800(s=1176352768,f=10094), 0x3fe231d6(s=1071788502,f=1.767146)]
0x00006bd4 t=   150 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x00006be8 t=   150 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x00006bfc t=   150 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x00006c10 t=   150 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x00006c24 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002a(s=42,f=5.885454e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006c4c t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002b(s=43,f=6.025583e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006c74 t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002c(s=44,f=6.165713e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006c9c t=   150 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002d(s=45,f=6.305843e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006cc4 t=   250 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00006cd0 t=   250 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000029(s=41,f=5.745324e-44)]
0x00006ce4 t=   550 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000226(s=550,f=7.707142e-43), 0x00000014(s=20,f=2.802597e-44)]
0x00006cf8 t=   550 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x00000050(s=80,f=1.121039e-43), 0x00000000(s=0,f=0), 0x3f000000(s=1056964608,f=0.5)]
0x00006d10 t=   550 op=0x0034 size=16 b08=0x00 diff=0xff pmask=0x0000  call_subroutine args=[0x0000003b(s=59,f=8.267661e-44)]
0x00006d20 t=   580 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x00006d2c t=   610 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000013(s=19,f=2.662467e-44)]
0x00006d3c t=   610 op=0x0007 size=20 b08=0x00 diff=0xf3 pmask=0x0003  set_float args=[0x461db800(s=1176352768,f=10094), 0x461d0000(s=1176305664,f=10048)]
0x00006d50 t=   610 op=0x001a size=24 b08=0x00 diff=0xfc pmask=0x0003  set_float_sub args=[0x461db800(s=1176352768,f=10094), 0x461d0000(s=1176305664,f=10048), 0x3e060a92(s=1040583314,f=0.1308997)]
0x00006d68 t=   610 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x00006d7c t=   610 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x00006d90 t=   610 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x00006da4 t=   610 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x00006db8 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002a(s=42,f=5.885454e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006de0 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002b(s=43,f=6.025583e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006e08 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002c(s=44,f=6.165713e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006e30 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002d(s=45,f=6.305843e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006e58 t=   610 op=0x0088 size=20 b08=0x00 diff=0xff pmask=0x0000  invoke_enemy_callback args=[0x0000000a(s=10,f=1.401298e-44), 0x00000000(s=0,f=0)]
0x00006e6c t=   610 op=0x002c size=28 b08=0x00 diff=0xff pmask=0x0001  jump_int_lt args=[0x00002738(s=10040,f=1.406904e-41), 0x00000002(s=2,f=2.802597e-45), 0x00000262(s=610,f=8.547921e-43), 0x00000124(s=292,f=4.091792e-43)]
0x00006e88 t=   610 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461db800(s=1176352768,f=10094), 0x461d0000(s=1176305664,f=10048), 0x3e060a92(s=1040583314,f=0.1308997)]
0x00006ea0 t=   610 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094)]
0x00006eb4 t=   610 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8000(s=1176272896,f=10016), 0x43938000(s=1133740032,f=295)]
0x00006ec8 t=   610 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c8400(s=1176273920,f=10017), 0x461db800(s=1176352768,f=10094)]
0x00006edc t=   610 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c8400(s=1176273920,f=10017), 0x43938000(s=1133740032,f=295)]
0x00006ef0 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002a(s=42,f=5.885454e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006f18 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002b(s=43,f=6.025583e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006f40 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002c(s=44,f=6.165713e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006f68 t=   610 op=0x005e size=40 b08=0x00 diff=0xff pmask=0x0000  spawn_enemy_from_vm_offset args=[0x0000002d(s=45,f=6.305843e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x000001f4(s=500,f=7.006492e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00006f90 t=  1010 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000226(s=550,f=7.707142e-43), 0xfffffd68(s=-664,f=nan)]
0x00006fa4 sub-footer

## sub 41 [0x00006fb0, 0x00007308)
0x00006fb0 t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=16 wait_for_clear=0 int_0=60 int_1=-1 float_0=0.01666667 float_1=-999.9
0x00006fd8 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x0000003c(s=60,f=8.407791e-44)]
0x00006fec t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000018(s=24,f=3.363116e-44)]
0x00007000 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000018(s=24,f=3.363116e-44)]
0x00007014 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002735(s=10037,f=1.406483e-41), 0x00000018(s=24,f=3.363116e-44)]
0x00007028 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000000a(s=10,f=1.401298e-44)]
0x0000703c t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000000b(s=11,f=1.541428e-44)]
0x00007050 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000000d(s=13,f=1.821688e-44)]
0x00007064 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002710(s=10000,f=1.401298e-41), 0x0000000f(s=15,f=2.101948e-44)]
0x00007078 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=1 count=($i32(10000),1) speed=(2,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x000070a4 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=1 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x000070d0 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x000070e0 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=2 count=($i32(10000),1) speed=(2,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x0000710c t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=2 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x00007138 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x00007148 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=3 count=($i32(10000),1) speed=(2,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x00007174 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=3 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x000071a0 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x000071b0 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=4 count=($i32(10000),1) speed=(2,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x000071dc t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=4 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x00007208 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x00007218 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=5 count=($i32(10000),1) speed=(2,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x00007244 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=5 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x00007270 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x00007280 t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=14 color=6 count=($i32(10000),1) speed=(2.5,0.1) angle=($f(10082),0.2094395) flags=0x00000212
0x000072ac t=     0 op=0x0063 size=44 b08=0x00 diff=0xff pmask=0x0044  fire mode=3 type=15 color=6 count=($i32(10000),1) speed=(1,0.1) angle=($f(10082),0.2094395) flags=0x00000202
0x000072d8 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002735(s=10037,f=1.406483e-41)]
0x000072e8 t=     0 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000000(s=0,f=0), 0xfffffd90(s=-624,f=nan)]
0x000072fc sub-footer

## sub 42 [0x00007308, 0x00007408)
0x00007308 t=     0 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000006(s=6,f=8.407791e-45)]
0x00007318 t=     0 op=0x009f size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_render_layer args=[0x00000003(s=3,f=4.203895e-45)]
0x00007328 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x0000733c t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x0000734c t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x0000735c t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x0000736c t=     0 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000737c t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8800(s=1176274944,f=10018), 0x461ce800(s=1176299520,f=10042), 0x461c8000(s=1176272896,f=10016)]
0x00007394 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8c00(s=1176275968,f=10019), 0x461cec00(s=1176300544,f=10043), 0x461c8400(s=1176273920,f=10017)]
0x000073ac t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x000c  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000001(s=1,f=1.401298e-45), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x000073c8 t=   120 op=0x0089 size=20 b08=0x00 diff=0xff pmask=0x0000  set_enemy_callback args=[0x00000009(s=9,f=1.261169e-44), 0x00000000(s=0,f=0)]
0x000073dc t=   310 op=0x0089 size=20 b08=0x00 diff=0xff pmask=0x0000  set_enemy_callback args=[0xffffffff(s=-1,f=nan), 0x00000000(s=0,f=0)]
0x000073f0 t=   370 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x000073fc sub-footer

## sub 43 [0x00007408, 0x000074e0)
0x00007408 t=     0 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000007(s=7,f=9.809089e-45)]
0x00007418 t=     0 op=0x009f size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_render_layer args=[0x00000003(s=3,f=4.203895e-45)]
0x00007428 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x0000743c t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x0000744c t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x0000745c t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x0000746c t=     0 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x0000747c t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8800(s=1176274944,f=10018), 0x461ce800(s=1176299520,f=10042), 0x461c8000(s=1176272896,f=10016)]
0x00007494 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8c00(s=1176275968,f=10019), 0x461cec00(s=1176300544,f=10043), 0x461c8400(s=1176273920,f=10017)]
0x000074ac t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x000c  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000001(s=1,f=1.401298e-45), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x000074c8 t=   370 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x000074d4 sub-footer

## sub 44 [0x000074e0, 0x000075b8)
0x000074e0 t=     0 op=0x003a size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation_mode args=[0x00000008(s=8,f=1.121039e-44)]
0x000074f0 t=     0 op=0x009f size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_render_layer args=[0x00000003(s=3,f=4.203895e-45)]
0x00007500 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00007514 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x00007524 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x00007534 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000003(s=3,f=4.203895e-45)]
0x00007544 t=     0 op=0x00a5 size=16 b08=0x00 diff=0xff pmask=0x0001  set_enemy_z_rotation args=[0x461db800(s=1176352768,f=10094)]
0x00007554 t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8800(s=1176274944,f=10018), 0x461ce800(s=1176299520,f=10042), 0x461c8000(s=1176272896,f=10016)]
0x0000756c t=     0 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0007  set_float_add args=[0x461c8c00(s=1176275968,f=10019), 0x461cec00(s=1176300544,f=10043), 0x461c8400(s=1176273920,f=10017)]
0x00007584 t=     0 op=0x0040 size=28 b08=0x00 diff=0xff pmask=0x000c  move_to args=[0x0000003c(s=60,f=8.407791e-44), 0x00000001(s=1,f=1.401298e-45), 0x461c8800(s=1176274944,f=10018), 0x461c8c00(s=1176275968,f=10019)]
0x000075a0 t=   370 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x000075ac sub-footer

## sub 45 [0x000075b8, 0x00007690)
