# ecldata7.ecl
sha256: 20b35dca3820438f0b90ae44e3362a7af27d2fc1ac7ae5888c477dc1c89a3734
header: subroutines=89 timelines=1 data_end=0x000106fc

## timeline 0 [0x00010324, 0x000106fc)
0x00010324 t=   260 op=0x01 size=32 diff=0xff  spawn_enemy_variant sub=0 pos=(416,48) rest=[0x000003e8, 0xfffffffe, 0x000003e8]
0x00006fc0 t=    90 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000000(s=0,f=0)]
0x00006fd4 t=    90 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8000(s=1176272896,f=10016), 0x461d0000(s=1176305664,f=10048), 0x40490fdb(s=1078530011,f=3.141593)]
0x00006fec t=    90 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3fc00000(s=1069547520,f=1.5)]
0x00007000 t=    90 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x3d32b8c2(s=1026734274,f=0.04363323)]
0x00007014 t=    90 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00007024 t=    90 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000033(s=51,f=7.146622e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000e10(s=3600,f=5.044674e-42), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00007048 t=   150 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00007060 t=   210 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8000(s=1176272896,f=10016), 0x461d0000(s=1176305664,f=10048), 0x40490fdb(s=1078530011,f=3.141593)]
0x00007078 t=   210 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3fc00000(s=1069547520,f=1.5)]
0x0000708c t=   210 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0xbd32b8c2(s=-1120749374,f=-0.04363323)]
0x000070a0 t=   210 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x000070b0 t=   210 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000033(s=51,f=7.146622e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000e10(s=3600,f=5.044674e-42), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x000070d4 t=   270 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x000070ec t=   330 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000005a(s=90,f=1.261169e-43), 0xfffffed4(s=-300,f=nan)]
0x00007100 t=   330 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x00000000(s=0,f=0)]
0x00007114 t=   330 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8000(s=1176272896,f=10016), 0x461d0000(s=1176305664,f=10048), 0x40490fdb(s=1078530011,f=3.141593)]
0x0000712c t=   330 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x40000000(s=1073741824,f=2)]
0x00007140 t=   330 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x3d65c8fa(s=1030080762,f=0.05609987)]
0x00007154 t=   330 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00007164 t=   330 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000033(s=51,f=7.146622e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000e10(s=3600,f=5.044674e-42), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x00007188 t=   330 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8000(s=1176272896,f=10016), 0x461d0000(s=1176305664,f=10048), 0x40490fdb(s=1078530011,f=3.141593)]
0x000071a0 t=   330 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x40000000(s=1073741824,f=2)]
0x000071b4 t=   330 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0xbd65c8fa(s=-1117402886,f=-0.05609987)]
0x000071c8 t=   330 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x000071d8 t=   330 op=0x005b size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_variant args=[0x00000033(s=51,f=7.146622e-44), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000e10(s=3600,f=5.044674e-42), 0xfffffffe(s=-2,f=nan), 0x0000000a(s=10,f=1.401298e-44)]
0x000071fc t=   390 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x00007214 t=   390 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8000(s=1176272896,f=10016), 0x461d0000(s=1176305664,f=10048), 0x40490fdb(s=1078530011,f=3.141593)]
0x0000722c t=   390 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x40000000(s=1073741824,f=2)]
0x00007240 t=   390 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0xbd32b8c2(s=-1120749374,f=-0.04363323)]
0x00007254 t=   390 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8000(s=1176272896,f=10016)]
0x00007264 t=   450 op=0x0043 size=24 b08=0x00 diff=0xff pmask=0x0000  set_bounded_random_velocity args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3f800000(s=1065353216,f=1)]
0x0000727c t=   510 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x0000014a(s=330,f=4.624285e-43), 0xfffffe84(s=-380,f=nan)]
0x00007290 sub-footer

## sub 51 [0x0000729c, 0x000073ac)
0x0000729c t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000035(s=53,f=7.426882e-44)]
0x000072ac t=     0 op=0x0053 size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_flag args=[0x00000001(s=1,f=1.401298e-45)]
0x000072bc t=     0 op=0x0091 size=16 b08=0x00 diff=0xff pmask=0x0000  enable_enemy_animation_script_refresh args=[0x00000001(s=1,f=1.401298e-45)]
0x000072cc t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x000072e0 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x000072f0 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461db800(s=1176352768,f=10094), 0x461ce800(s=1176299520,f=10042)]
0x00007304 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461dbc00(s=1176353792,f=10095), 0x461cec00(s=1176300544,f=10043)]
0x00007318 t=     0 op=0x0041 size=20 b08=0x00 diff=0xff pmask=0x0003  set_velocity_polar args=[0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017)]
0x0000732c t=     0 op=0x0046 size=16 b08=0x00 diff=0xff pmask=0x0001  set_angular_velocity args=[0x461c8800(s=1176274944,f=10018)]
0x0000733c t=     0 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000000(s=0,f=0), 0x00000034(s=52,f=7.286752e-44)]
0x00007350 t=     0 op=0x0087 size=20 b08=0x00 diff=0xff pmask=0x0000  start_interrupt_subroutine args=[0x00000001(s=1,f=1.401298e-45), 0x00000035(s=53,f=7.426882e-44)]
0x00007364 t=     0 op=0x0002 size=16 b08=0x00 diff=0xf3 pmask=0x0000  reset_timer args=[0x0000005a(s=90,f=1.261169e-43)]
0x00007374 t=     0 op=0x0002 size=16 b08=0x00 diff=0xfc pmask=0x0000  reset_timer args=[0x00000050(s=80,f=1.121039e-43)]
0x00007384 t=     0 op=0x0046 size=16 b08=0x00 diff=0xff pmask=0x0000  set_angular_velocity args=[0x00000000(s=0,f=0)]
0x00007394 t= 30000 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x000073a0 sub-footer

## sub 52 [0x000073ac, 0x0000786c)
0x000073ac t=     5 op=0x0000 size=12 b08=0x00 diff=0xff pmask=0x0000  nop args=[]
0x000073b8 t=     5 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x40133333(s=1075000115,f=2.3)]
0x000073cc t=     5 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x40400000(s=1077936128,f=3)]
0x000073e0 t=     5 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x40600000(s=1080033280,f=3.5)]
0x000073f4 t=     5 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x408ccccd(s=1082969293,f=4.4)]
0x00007408 t=     5 op=0x0007 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x42480000(s=1112014848,f=50)]
0x0000741c t=     5 op=0x0007 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x42c80000(s=1120403456,f=100)]
0x00007430 t=     5 op=0x0007 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x42f00000(s=1123024896,f=120)]
0x00007444 t=     5 op=0x0007 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_float args=[0x461c8800(s=1176274944,f=10018), 0x43340000(s=1127481344,f=180)]
0x00007458 t=     5 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000014(s=20,f=2.802597e-44)]
0x0000746c t=     5 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x00000014(s=20,f=2.802597e-44)]
0x00007480 t=     5 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x0000000a(s=10,f=1.401298e-44)]
0x00007494 t=     5 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x0000000a(s=10,f=1.401298e-44)]
0x000074a8 t=     5 op=0x007c size=16 b08=0x00 diff=0xff pmask=0x0000  play_sound_at_enemy args=[0x00000010(s=16,f=2.242078e-44)]
0x000074b8 t=     5 op=0x0022 size=32 b08=0x00 diff=0xff pmask=0x001f  set_angle_between_points args=[0x461c8000(s=1176272896,f=10016), 0x461db800(s=1176352768,f=10094), 0x461dbc00(s=1176353792,f=10095), 0x461ce800(s=1176299520,f=10042), 0x461cec00(s=1176300544,f=10043)]
0x000074d8 t=     5 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0000  set_emission_offset args=[0x00000000(s=0,f=0), 0x00000000(s=0,f=0)]
0x000074ec t=     5 op=0x0072 size=64 b08=0x00 diff=0xff pmask=0x004c  spawn_laser aim_mode=absolute laser_type=4 color=6 angle=$f(10016) speed=$f(10017) tail_distance=0 head_distance=0 max_length=$f(10018) width=10 warmup_frames=0 active_frames=800 fade_frames=0 collision_enable_frame=0 collision_disable_frame=0 flags=0
0x0000752c t=     5 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c8c00(s=1176275968,f=10019), 0x461c8000(s=1176272896,f=10016)]
0x00007540 t=     5 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c9000(s=1176276992,f=10020), 0x461c8c00(s=1176275968,f=10019)]
0x00007554 t=     5 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c9000(s=1176276992,f=10020), 0x42000000(s=1107296256,f=32)]
0x00007568 t=     5 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c9400(s=1176278016,f=10021), 0x461c8c00(s=1176275968,f=10019)]
0x0000757c t=     5 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c9400(s=1176278016,f=10021), 0x42000000(s=1107296256,f=32)]
0x00007590 t=     5 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461c9000(s=1176276992,f=10020), 0x461c9400(s=1176278016,f=10021)]
0x000075a4 t=     5 op=0x0072 size=64 b08=0x00 diff=0xff pmask=0x004c  spawn_laser aim_mode=absolute laser_type=4 color=2 angle=$f(10016) speed=$f(10017) tail_distance=0 head_distance=0 max_length=$f(10018) width=10 warmup_frames=0 active_frames=800 fade_frames=0 collision_enable_frame=0 collision_disable_frame=0 flags=0
0x000075e4 t=     5 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x000075f8 t=     5 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8c00(s=1176275968,f=10019)]
0x00007608 t=     5 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c9000(s=1176276992,f=10020), 0x461c8c00(s=1176275968,f=10019)]
0x0000761c t=     5 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c9000(s=1176276992,f=10020), 0x42000000(s=1107296256,f=32)]
0x00007630 t=     5 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c9400(s=1176278016,f=10021), 0x461c8c00(s=1176275968,f=10019)]
0x00007644 t=     5 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c9400(s=1176278016,f=10021), 0x42000000(s=1107296256,f=32)]
0x00007658 t=     5 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461c9000(s=1176276992,f=10020), 0x461c9400(s=1176278016,f=10021)]
0x0000766c t=     5 op=0x0072 size=64 b08=0x00 diff=0xff pmask=0x004c  spawn_laser aim_mode=absolute laser_type=4 color=4 angle=$f(10016) speed=$f(10017) tail_distance=0 head_distance=0 max_length=$f(10018) width=10 warmup_frames=0 active_frames=800 fade_frames=0 collision_enable_frame=0 collision_disable_frame=0 flags=0
0x000076ac t=     5 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x000076c0 t=     5 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8c00(s=1176275968,f=10019)]
0x000076d0 t=     5 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c9000(s=1176276992,f=10020), 0x461c8c00(s=1176275968,f=10019)]
0x000076e4 t=     5 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c9000(s=1176276992,f=10020), 0x42000000(s=1107296256,f=32)]
0x000076f8 t=     5 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c9400(s=1176278016,f=10021), 0x461c8c00(s=1176275968,f=10019)]
0x0000770c t=     5 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c9400(s=1176278016,f=10021), 0x42000000(s=1107296256,f=32)]
0x00007720 t=     5 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461c9000(s=1176276992,f=10020), 0x461c9400(s=1176278016,f=10021)]
0x00007734 t=     5 op=0x0072 size=64 b08=0x00 diff=0xff pmask=0x004c  spawn_laser aim_mode=absolute laser_type=4 color=8 angle=$f(10016) speed=$f(10017) tail_distance=0 head_distance=0 max_length=$f(10018) width=10 warmup_frames=0 active_frames=800 fade_frames=0 collision_enable_frame=0 collision_disable_frame=0 flags=0
0x00007774 t=     5 op=0x000f size=20 b08=0x00 diff=0xff pmask=0x0001  add_float args=[0x461c8c00(s=1176275968,f=10019), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00007788 t=     5 op=0x0025 size=16 b08=0x00 diff=0xff pmask=0x0001  normalize_angle args=[0x461c8c00(s=1176275968,f=10019)]
0x00007798 t=     5 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c9000(s=1176276992,f=10020), 0x461c8c00(s=1176275968,f=10019)]
0x000077ac t=     5 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c9000(s=1176276992,f=10020), 0x42000000(s=1107296256,f=32)]
0x000077c0 t=     5 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c9400(s=1176278016,f=10021), 0x461c8c00(s=1176275968,f=10019)]
0x000077d4 t=     5 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0001  mul_float args=[0x461c9400(s=1176278016,f=10021), 0x42000000(s=1107296256,f=32)]
0x000077e8 t=     5 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461c9000(s=1176276992,f=10020), 0x461c9400(s=1176278016,f=10021)]
0x000077fc t=     5 op=0x0072 size=64 b08=0x00 diff=0xff pmask=0x004c  spawn_laser aim_mode=absolute laser_type=4 color=13 angle=$f(10016) speed=$f(10017) tail_distance=0 head_distance=0 max_length=$f(10018) width=10 warmup_frames=0 active_frames=800 fade_frames=0 collision_enable_frame=0 collision_disable_frame=0 flags=0
0x0000783c t=     5 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000784c t=     5 op=0x0004 size=20 b08=0x00 diff=0xff pmask=0x0000  jump args=[0x00000005(s=5,f=7.006492e-45), 0xfffffc5c(s=-932,f=nan)]
0x00007860 sub-footer

## sub 53 [0x0000786c, 0x00007c9c)
0x0000786c t=     0 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=16 wait_for_clear=0 int_0=120 int_1=-1 float_0=0.01916667 float_1=1.570796
0x00007894 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf1 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x0000003c(s=60,f=8.407791e-44)]
0x000078a8 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf2 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x0000000a(s=10,f=1.401298e-44)]
0x000078bc t=     0 op=0x0006 size=20 b08=0x00 diff=0xf4 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x0000000a(s=10,f=1.401298e-44)]
0x000078d0 t=     0 op=0x0006 size=20 b08=0x00 diff=0xf8 pmask=0x0001  set_int args=[0x00002736(s=10038,f=1.406623e-41), 0x0000000a(s=10,f=1.401298e-44)]
0x000078e4 t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9c00(s=1176280064,f=10023), 0x461ccc00(s=1176292352,f=10035), 0x42000000(s=1107296256,f=32)]
0x000078fc t=     0 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c9000(s=1176276992,f=10020), 0x461d8800(s=1176340480,f=10082)]
0x00007910 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0003  mul_float args=[0x461c9000(s=1176276992,f=10020), 0x461c9c00(s=1176280064,f=10023)]
0x00007924 t=     0 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c9400(s=1176278016,f=10021), 0x461d8800(s=1176340480,f=10082)]
0x00007938 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0003  mul_float args=[0x461c9400(s=1176278016,f=10021), 0x461c9c00(s=1176280064,f=10023)]
0x0000794c t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461c9000(s=1176276992,f=10020), 0x461c9400(s=1176278016,f=10021)]
0x00007960 t=     0 op=0x0068 size=44 b08=0x00 diff=0xff pmask=0x0000  fire mode=8 type=1 color=6 count=(2,1) speed=(1,0.5) angle=(-3.141593,0) flags=0x00000212
0x0000798c t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x0000799c t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9c00(s=1176280064,f=10023), 0x461ccc00(s=1176292352,f=10035), 0x42000000(s=1107296256,f=32)]
0x000079b4 t=     0 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c9000(s=1176276992,f=10020), 0x461d8800(s=1176340480,f=10082)]
0x000079c8 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0003  mul_float args=[0x461c9000(s=1176276992,f=10020), 0x461c9c00(s=1176280064,f=10023)]
0x000079dc t=     0 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c9400(s=1176278016,f=10021), 0x461d8800(s=1176340480,f=10082)]
0x000079f0 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0003  mul_float args=[0x461c9400(s=1176278016,f=10021), 0x461c9c00(s=1176280064,f=10023)]
0x00007a04 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461c9000(s=1176276992,f=10020), 0x461c9400(s=1176278016,f=10021)]
0x00007a18 t=     0 op=0x0068 size=44 b08=0x00 diff=0xff pmask=0x0000  fire mode=8 type=1 color=8 count=(2,1) speed=(1,0.5) angle=(-3.141593,0) flags=0x00000212
0x00007a44 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x00007a54 t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9c00(s=1176280064,f=10023), 0x461ccc00(s=1176292352,f=10035), 0x42000000(s=1107296256,f=32)]
0x00007a6c t=     0 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c9000(s=1176276992,f=10020), 0x461d8800(s=1176340480,f=10082)]
0x00007a80 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0003  mul_float args=[0x461c9000(s=1176276992,f=10020), 0x461c9c00(s=1176280064,f=10023)]
0x00007a94 t=     0 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c9400(s=1176278016,f=10021), 0x461d8800(s=1176340480,f=10082)]
0x00007aa8 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0003  mul_float args=[0x461c9400(s=1176278016,f=10021), 0x461c9c00(s=1176280064,f=10023)]
0x00007abc t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461c9000(s=1176276992,f=10020), 0x461c9400(s=1176278016,f=10021)]
0x00007ad0 t=     0 op=0x0068 size=44 b08=0x00 diff=0xff pmask=0x0000  fire mode=8 type=1 color=13 count=(2,1) speed=(1,0.5) angle=(-3.141593,0) flags=0x00000212
0x00007afc t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x00007b0c t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9c00(s=1176280064,f=10023), 0x461ccc00(s=1176292352,f=10035), 0x42000000(s=1107296256,f=32)]
0x00007b24 t=     0 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c9000(s=1176276992,f=10020), 0x461d8800(s=1176340480,f=10082)]
0x00007b38 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0003  mul_float args=[0x461c9000(s=1176276992,f=10020), 0x461c9c00(s=1176280064,f=10023)]
0x00007b4c t=     0 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c9400(s=1176278016,f=10021), 0x461d8800(s=1176340480,f=10082)]
0x00007b60 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0003  mul_float args=[0x461c9400(s=1176278016,f=10021), 0x461c9c00(s=1176280064,f=10023)]
0x00007b74 t=     0 op=0x006e size=20 b08=0x00 diff=0xff pmask=0x0003  set_emission_offset args=[0x461c9000(s=1176276992,f=10020), 0x461c9400(s=1176278016,f=10021)]
0x00007b88 t=     0 op=0x0068 size=44 b08=0x00 diff=0xff pmask=0x0000  fire mode=8 type=1 color=2 count=(2,1) speed=(1,0.5) angle=(-3.141593,0) flags=0x00000212
0x00007bb4 t=     0 op=0x0002 size=16 b08=0x00 diff=0xff pmask=0x0001  reset_timer args=[0x00002736(s=10038,f=1.406623e-41)]
0x00007bc4 t=     0 op=0x001b size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_mul args=[0x461c9c00(s=1176280064,f=10023), 0x461ccc00(s=1176292352,f=10035), 0x42000000(s=1107296256,f=32)]
0x00007bdc t=     0 op=0x0021 size=20 b08=0x00 diff=0xff pmask=0x0003  set_cos args=[0x461c9000(s=1176276992,f=10020), 0x461d8800(s=1176340480,f=10082)]
0x00007bf0 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0003  mul_float args=[0x461c9000(s=1176276992,f=10020), 0x461c9c00(s=1176280064,f=10023)]
0x00007c04 t=     0 op=0x0020 size=20 b08=0x00 diff=0xff pmask=0x0003  set_sin args=[0x461c9400(s=1176278016,f=10021), 0x461d8800(s=1176340480,f=10082)]
0x00007c18 t=     0 op=0x0011 size=20 b08=0x00 diff=0xff pmask=0x0003  mul_float args=[0x461c9400(s=1176278016,f=10021), 0x461c9c00(s=1176280064,f=10023)]
